Review_ID;label;score
286903674;POSITIVE;0.997907162
286896891;POSITIVE;0.999837041
286832693;POSITIVE;0.998055458
286735258;POSITIVE;0.999886155128479}
286734564;POSITIVE;0.999827087
286720610;POSITIVE;0.998704672
286706016;POSITIVE;0.998935997
286651363;POSITIVE;0.974981129
286611666;POSITIVE;0.999486685
286599694;POSITIVE;0.999754011631012}
286594233;POSITIVE;0.998772681
286591790;POSITIVE;0.997049272
286584359;POSITIVE;0.998829544
286569845;POSITIVE;0.999523044
286564874;POSITIVE;0.999784648
286553031;NEGATIVE;0.901633918
286547341;POSITIVE;0.999832749
286535948;NEGATIVE;0.976699591
286533693;NEGATIVE;0.999633312
286513051;POSITIVE;0.999752938747406}
286504692;NEGATIVE;0.993242084980011}
286498904;POSITIVE;0.999379754
286469409;NEGATIVE;0.995319784
286466287;POSITIVE;0.99940753
286463860;POSITIVE;0.967089772
286460303;POSITIVE;0.996167481
286453757;NEGATIVE;0.9881109
286432790;POSITIVE;0.999711573
286425570;POSITIVE;0.998647869
286423022;POSITIVE;0.999794543
286351446;POSITIVE;0.999426484
286308430;POSITIVE;0.999562919
286247400;NEGATIVE;0.999290705
286243926;POSITIVE;0.99984324
286242801;NEGATIVE;0.533121407
286230846;POSITIVE;0.998750091
286226418;POSITIVE;0.999872565
286182129;POSITIVE;0.999402523
286165040;POSITIVE;0.999205291
286159043;POSITIVE;0.99605906
286156320;POSITIVE;0.997308731
286127975;POSITIVE;0.99974674
286075576;POSITIVE;0.99988234
286071670;POSITIVE;0.999175727
286051777;POSITIVE;0.998865128
286027333;POSITIVE;0.999681115
285942346;NEGATIVE;0.987252355
285929346;POSITIVE;0.987178683
285915668;POSITIVE;0.999828458
285913865;POSITIVE;0.999563396
285858406;POSITIVE;0.999691606
285854887;POSITIVE;0.999817789
285845153;POSITIVE;0.993051529
285837720;NEGATIVE;0.995922089
285832010;POSITIVE;0.999754011631012}
285823373;POSITIVE;0.996493757
285788710;POSITIVE;0.999845386
285788259;POSITIVE;0.999249756
285779956;POSITIVE;0.999563754
285775041;POSITIVE;0.999885798
285769375;POSITIVE;0.997735739
285732945;POSITIVE;0.999834418296814}
285694597;NEGATIVE;0.927775562
285673931;NEGATIVE;0.993898868560791}
285669031;POSITIVE;0.998249173
285667846;POSITIVE;0.994384885
285660479;POSITIVE;0.993303478
285651778;NEGATIVE;0.998013616
285643398;POSITIVE;0.984619915
285637216;NEGATIVE;0.999425769
285633133;POSITIVE;0.995883763
285623545;POSITIVE;0.998518527
285586034;POSITIVE;0.999485969543457}
285568073;POSITIVE;0.99932909
285567936;POSITIVE;0.999878883
285544631;POSITIVE;0.999854564666748}
285544499;NEGATIVE;0.887109995
285515423;POSITIVE;0.999815404
285461297;POSITIVE;0.872959554195404}
285459711;POSITIVE;0.9991135
285436057;NEGATIVE;0.954716742
285433456;POSITIVE;0.999765337
285388130;POSITIVE;0.996843576
285385045;POSITIVE;0.9994331
285358344;POSITIVE;0.996780097
285351765;POSITIVE;0.999420047
285334844;POSITIVE;0.994615972
285310500;NEGATIVE;0.989161611
285301749;POSITIVE;0.932021081
285186060;POSITIVE;0.998412848
285185083;POSITIVE;0.999805748462677}
285181056;POSITIVE;0.999186933
285178244;POSITIVE;0.903754115
285143032;NEGATIVE;0.999408245
285140365;POSITIVE;0.8393116
285128192;POSITIVE;0.984919429
285115011;POSITIVE;0.998271227
285092806;NEGATIVE;0.99766773
285078887;POSITIVE;0.996563137
285053627;POSITIVE;0.966835141
285040025;POSITIVE;0.996039748
285033903;NEGATIVE;0.979891241
285022233;POSITIVE;0.999785006
285020414;POSITIVE;0.981202602
285017840;POSITIVE;0.999857426
284976090;POSITIVE;0.999849796295166}
284970482;POSITIVE;0.998400271
284913720;POSITIVE;0.990112364
284911846;NEGATIVE;0.603267908
284911129;POSITIVE;0.992433548
284907288;POSITIVE;0.996375382
284901343;POSITIVE;0.999180615
284889336;POSITIVE;0.998911023
284885662;POSITIVE;0.999368131
284879129;POSITIVE;0.993268669
284868147;POSITIVE;0.999699831
284854538;NEGATIVE;0.992352068
284853671;POSITIVE;0.995215416
284851130;POSITIVE;0.999873996
284851118;NEGATIVE;0.994302034
284804942;POSITIVE;0.999829412
284795893;POSITIVE;0.999818861
284783136;NEGATIVE;0.99760288
284763996;POSITIVE;0.998874605
284760378;POSITIVE;0.999061406
284718135;POSITIVE;0.999838829
284714359;POSITIVE;0.99975282
284694047;POSITIVE;0.999680519
284693982;POSITIVE;0.991721332
284676830;POSITIVE;0.963097572
284661621;POSITIVE;0.999879837
284642529;POSITIVE;0.999712408
284603803;POSITIVE;0.998860717
284596874;POSITIVE;0.997930765
284580024;POSITIVE;0.99726367
284579343;POSITIVE;0.99980408
284576440;POSITIVE;0.999720633
284566740;POSITIVE;0.999871015548706}
284559608;POSITIVE;0.999293089
284548358;POSITIVE;0.995860875
284527826;POSITIVE;0.998964548
284521822;POSITIVE;0.999715268611908}
284515811;POSITIVE;0.998487353
284515618;NEGATIVE;0.976687968
284515196;POSITIVE;0.997866988
284511636;POSITIVE;0.999821723
284505865;POSITIVE;0.999862432
284496286;NEGATIVE;0.929008305
284489117;POSITIVE;0.979828179
284487342;POSITIVE;0.999780595
284471420;POSITIVE;0.997597873210907}
284460091;POSITIVE;0.999079347
284459301;POSITIVE;0.999135434627533}
284454019;POSITIVE;0.99942565
284452508;POSITIVE;0.999879241
284451447;POSITIVE;0.999843359
284450992;POSITIVE;0.984762669
284444865;POSITIVE;0.998007715
284436590;POSITIVE;0.592462599
284434971;POSITIVE;0.997431934
284427159;POSITIVE;0.956292272
284424289;POSITIVE;0.990131021
284416320;POSITIVE;0.999696732
284386533;POSITIVE;0.996830046
284372060;NEGATIVE;0.996305943
284296176;NEGATIVE;0.999243855
284272702;POSITIVE;0.999840856
284258642;POSITIVE;0.999508619
284255143;POSITIVE;0.999675155
284233007;POSITIVE;0.989166081
284181338;POSITIVE;0.999348104
284173906;NEGATIVE;0.712539553642273}
284139213;NEGATIVE;0.998019695
284134978;POSITIVE;0.999801219
284131173;POSITIVE;0.999558747
284123440;POSITIVE;0.999877453
284121455;POSITIVE;0.899897814
284116077;POSITIVE;0.999624133
284094650;POSITIVE;0.999149919
284088887;POSITIVE;0.999838233
284082703;POSITIVE;0.990933776
284078231;NEGATIVE;0.978322625
284072268;POSITIVE;0.999869466
284070569;POSITIVE;0.99975282
284067940;POSITIVE;0.995995879
284067265;POSITIVE;0.983522952
284065135;POSITIVE;0.998833716
284053758;POSITIVE;0.999655247
284045540;POSITIVE;0.992717385
284041211;NEGATIVE;0.998271585
284039231;POSITIVE;0.999734342
284032596;POSITIVE;0.999859094619751}
284026551;POSITIVE;0.997194529
284015343;POSITIVE;0.999716579914093}
284004313;POSITIVE;0.998375654220581}
283993630;POSITIVE;0.890559673
283992615;POSITIVE;0.999884486
283982051;POSITIVE;0.999853134
283975806;POSITIVE;0.999858499
283973472;POSITIVE;0.999889374
283964304;POSITIVE;0.99976784
283963913;POSITIVE;0.999882817
283962422;POSITIVE;0.999703705
283918831;POSITIVE;0.999885321
283895587;POSITIVE;0.982159674
283883380;POSITIVE;0.999825299
283853034;POSITIVE;0.997342050075531}
283793310;POSITIVE;0.999747694
283744930;NEGATIVE;0.953299463
283726797;POSITIVE;0.999865174
283710729;POSITIVE;0.999759257
283709764;NEGATIVE;0.796184659
283672059;POSITIVE;0.973157525062561}
283656125;NEGATIVE;0.996240139
283635950;POSITIVE;0.697775304
283608583;NEGATIVE;0.998999059
283594602;POSITIVE;0.999802411
283552389;POSITIVE;0.999322057
283530717;POSITIVE;0.995227695
283517269;POSITIVE;0.999365389
283514723;NEGATIVE;0.999335229
283483895;POSITIVE;0.999832988
283467443;POSITIVE;0.999573052
283450766;POSITIVE;0.996349335
283400085;POSITIVE;0.998020649
283393875;POSITIVE;0.999786556
283366117;POSITIVE;0.999686956
283259803;NEGATIVE;0.999662161
283255295;POSITIVE;0.999839306
283241349;POSITIVE;0.994863927
283218256;POSITIVE;0.999881625
283186085;POSITIVE;0.998966813
283173627;POSITIVE;0.999876022
283163644;NEGATIVE;0.999795973
283159108;NEGATIVE;0.999663233757019}
283139814;POSITIVE;0.998246193
283131440;POSITIVE;0.999365628
283130794;POSITIVE;0.999203026
283127254;NEGATIVE;0.999706566
283112864;POSITIVE;0.999872565
283105319;POSITIVE;0.992554963
283045198;NEGATIVE;0.997349739074707}
283043953;POSITIVE;0.999291301
283026844;POSITIVE;0.99243319
283023031;POSITIVE;0.994674683
282995633;NEGATIVE;0.998671651
282983663;NEGATIVE;0.982858837
282954361;POSITIVE;0.998885095
282944411;POSITIVE;0.999705493
282869138;POSITIVE;0.998101294
282795548;POSITIVE;0.999548018
282775494;POSITIVE;0.771070719
282769961;POSITIVE;0.99941349
282767995;NEGATIVE;0.994110882
282756458;POSITIVE;0.999041855
282752333;POSITIVE;0.966646552
282741276;POSITIVE;0.999450147151947}
282717142;POSITIVE;0.999847889
282704700;NEGATIVE;0.715435326
282688225;POSITIVE;0.999660134
282667183;POSITIVE;0.999761879
282656165;POSITIVE;0.999353349
282622655;POSITIVE;0.999835134
282618501;NEGATIVE;0.998579979
282551815;POSITIVE;0.998694718
282535221;POSITIVE;0.998837411403656}
282524491;NEGATIVE;0.95842731
282520791;POSITIVE;0.997466683
282497370;NEGATIVE;0.991256356
282493186;POSITIVE;0.994602859
282473720;POSITIVE;0.999479711
282395570;NEGATIVE;0.965600193
282291316;NEGATIVE;0.998497486114502}
282265169;NEGATIVE;0.977165818
282257148;POSITIVE;0.99900347
282255539;POSITIVE;0.999585569
282252204;POSITIVE;0.99868685
282247829;NEGATIVE;0.998668194
282235826;POSITIVE;0.99780947
282224287;POSITIVE;0.99822598695755}]
282220311;POSITIVE;0.999556243
282087626;POSITIVE;0.999879479
282004712;POSITIVE;0.998237014
281956524;NEGATIVE;0.9869982
281943659;POSITIVE;0.999801695
281930234;POSITIVE;0.999517083
281929467;NEGATIVE;0.706653953
281929019;NEGATIVE;0.997498095035553}
281926254;POSITIVE;0.999812543
281901773;POSITIVE;0.9998191
281848673;POSITIVE;0.999853253364563}
281838072;POSITIVE;0.956131577
281758763;POSITIVE;0.997683048248291}
281754118;POSITIVE;0.999230146408081}
281730945;POSITIVE;0.999549806
281717264;POSITIVE;0.999867558
281716395;POSITIVE;0.999860287
281715673;POSITIVE;0.999869347
281710996;POSITIVE;0.99973064661026}]
281699801;POSITIVE;0.999890566
281626410;POSITIVE;0.998660803
281618237;POSITIVE;0.999706328
281605528;POSITIVE;0.999530196
281569287;POSITIVE;0.970167338848114}
281547190;POSITIVE;0.999829769
281514694;POSITIVE;0.995918214
281497679;POSITIVE;0.999880313873291}
281474572;POSITIVE;0.999332368
281454332;POSITIVE;0.999750316
281453883;POSITIVE;0.999322891
281447457;POSITIVE;0.999486685
281383063;NEGATIVE;0.989582539
281364764;POSITIVE;0.99984479
281322683;POSITIVE;0.999860764
281280368;POSITIVE;0.998373389
281268713;NEGATIVE;0.99332195520401}]
281259754;POSITIVE;0.999733627
281228195;POSITIVE;0.999431312084198}
281199748;NEGATIVE;0.999114931
281157737;POSITIVE;0.999740064
281122295;POSITIVE;0.998556197
281122060;POSITIVE;0.999672771
281121217;NEGATIVE;0.995330691
281062159;POSITIVE;0.96882164478302}]
281043376;POSITIVE;0.999803126
281035951;POSITIVE;0.999848843
281032481;POSITIVE;0.99672842
281025168;POSITIVE;0.999707043170929}
281024851;POSITIVE;0.999368966
281015193;POSITIVE;0.999801934
280999911;NEGATIVE;0.997736573
280990852;POSITIVE;0.999832272529602}
280958843;POSITIVE;0.999848723
280947550;POSITIVE;0.999757349
280941775;POSITIVE;0.999880195
280940131;POSITIVE;0.999343812
280920408;NEGATIVE;0.998059452
280906858;POSITIVE;0.997891724
280894881;POSITIVE;0.998929679
280864419;POSITIVE;0.999792635
280819067;POSITIVE;0.989245296
280790525;POSITIVE;0.999850392
280783964;POSITIVE;0.999599874
280780485;POSITIVE;0.993085384
280778583;POSITIVE;0.999422193
280766812;POSITIVE;0.999846816
280755770;NEGATIVE;0.794695318
280727134;POSITIVE;0.997430384
280711063;POSITIVE;0.999210238
280688850;POSITIVE;0.999847174
280653340;POSITIVE;0.999636054
280649210;POSITIVE;0.999843597
280646254;NEGATIVE;0.999661803
280542227;POSITIVE;0.981657267
280508066;POSITIVE;0.999864101
280504359;POSITIVE;0.997569382
280489513;POSITIVE;0.99957937
280488893;NEGATIVE;0.999465764
280470957;POSITIVE;0.99978441
280460760;POSITIVE;0.999592364
280434086;NEGATIVE;0.890131116
280425109;POSITIVE;0.999571979
280420793;POSITIVE;0.999830365
280408968;POSITIVE;0.999783576
280401596;POSITIVE;0.987033248
280398280;POSITIVE;0.96744585
280304195;POSITIVE;0.962124527
280283411;POSITIVE;0.994364977
280266015;POSITIVE;0.999842405
280262912;POSITIVE;0.957351744
280239723;POSITIVE;0.999373496
280219123;POSITIVE;0.999580801
280185037;POSITIVE;0.999450266
280055684;POSITIVE;0.999031186
280029763;POSITIVE;0.999854922
280009940;POSITIVE;0.999627352
280001639;NEGATIVE;0.9318807721138}]
279990459;POSITIVE;0.999668002
279919234;NEGATIVE;0.993828595
279907105;POSITIVE;0.998121083
279874444;NEGATIVE;0.997055172920227}
279865345;NEGATIVE;0.600008965
279810720;POSITIVE;0.999716579914093}
279804523;POSITIVE;0.995844424
279795317;POSITIVE;0.999863148
279793880;NEGATIVE;0.981106281
279782845;POSITIVE;0.999782264
279757846;POSITIVE;0.999681354
279644638;POSITIVE;0.999886751
279642476;POSITIVE;0.999205291
279615075;NEGATIVE;0.546954751
279611162;NEGATIVE;0.992075562
279588112;POSITIVE;0.999810994
279551339;POSITIVE;0.999660373
279504978;POSITIVE;0.99697125
279445845;POSITIVE;0.999792754650116}
279418767;POSITIVE;0.999459565
279414750;POSITIVE;0.999627352
279398928;POSITIVE;0.999692321
279382076;POSITIVE;0.999710738658905}
279373773;NEGATIVE;0.909417391
279359710;NEGATIVE;0.996718824
279355445;POSITIVE;0.836357892
279323895;POSITIVE;0.999720752
279320624;POSITIVE;0.999843121
279312297;POSITIVE;0.9992635846138}]
279286887;POSITIVE;0.585629225
279280797;POSITIVE;0.999180138
279274827;POSITIVE;0.999492526
279199465;POSITIVE;0.99010849
279198367;POSITIVE;0.894423723
279174455;POSITIVE;0.983514547
279153411;NEGATIVE;0.9952432513237}]
279109315;NEGATIVE;0.997450173
279108151;POSITIVE;0.999823034
279026361;NEGATIVE;0.997338235
278998916;NEGATIVE;0.998810291
278962212;POSITIVE;0.999636769
278914065;NEGATIVE;0.998251021
278895304;NEGATIVE;0.999720871
278871710;POSITIVE;0.999860168
278835939;NEGATIVE;0.803263545
278835191;NEGATIVE;0.797535598
278833786;NEGATIVE;0.99256295
278796579;NEGATIVE;0.798680305480957}
278784773;POSITIVE;0.999887466
278769166;NEGATIVE;0.996709704
278646443;POSITIVE;0.993931174
278639364;POSITIVE;0.999796569
278627765;POSITIVE;0.99978739
278607791;POSITIVE;0.999668837
278572051;POSITIVE;0.999688387
278567806;POSITIVE;0.959009349
278557054;POSITIVE;0.990663409
278554987;POSITIVE;0.998628259
278529857;POSITIVE;0.99984622
278402714;NEGATIVE;0.570089936
278381868;NEGATIVE;0.997972429
278353229;NEGATIVE;0.998445809
278297649;POSITIVE;0.99984014
278212863;POSITIVE;0.999648452
278179672;POSITIVE;0.999863744
278166589;NEGATIVE;0.996453643
278164913;POSITIVE;0.994471073
278157493;POSITIVE;0.999682546
278124719;POSITIVE;0.999701023
278114359;POSITIVE;0.999697089
278110340;NEGATIVE;0.570530474
278090550;POSITIVE;0.99974972
278081215;POSITIVE;0.989674389
278050447;POSITIVE;0.999620318
278021255;POSITIVE;0.999500751
278001262;NEGATIVE;0.856585264
277981581;POSITIVE;0.976117671
277966638;NEGATIVE;0.997625411
277965184;POSITIVE;0.999855876
277955456;NEGATIVE;0.994995236
277944654;POSITIVE;0.999794065952301}
277934798;POSITIVE;0.999803603
277929365;POSITIVE;0.999655604
277926719;POSITIVE;0.998893559
277910851;POSITIVE;0.791073203086853}
277890039;POSITIVE;0.999846339225769}
277872095;POSITIVE;0.99980849
277849937;NEGATIVE;0.998760461807251}
277779357;NEGATIVE;0.975845158
277731859;POSITIVE;0.998817623
277731145;POSITIVE;0.999392271
277730050;NEGATIVE;0.99443084
277729956;POSITIVE;0.999683141708374}
277719942;NEGATIVE;0.994641423
277717824;NEGATIVE;0.847131371
277708015;POSITIVE;0.99976486
277676928;POSITIVE;0.994642854
277675278;POSITIVE;0.999884486
277670391;POSITIVE;0.99920541
277668670;POSITIVE;0.999887586
277665325;POSITIVE;0.999879122
277663361;POSITIVE;0.996170699596405}
277648074;POSITIVE;0.979605436
277643582;NEGATIVE;0.997665882
277643505;POSITIVE;0.999879956
277626290;POSITIVE;0.999744952
277601792;POSITIVE;0.999883175
277570780;POSITIVE;0.999819219
277569187;NEGATIVE;0.992544711
277566062;POSITIVE;0.998841465
277527648;POSITIVE;0.988236248
277501666;POSITIVE;0.998462677
277413491;NEGATIVE;0.99537611
277412656;POSITIVE;0.988183856010437}
277398579;POSITIVE;0.96150136
277381241;POSITIVE;0.998864651
277377791;NEGATIVE;0.997082651
277375236;POSITIVE;0.999830842
277338934;POSITIVE;0.986342013
277320193;POSITIVE;0.996648848
277316079;POSITIVE;0.901043415
277314404;POSITIVE;0.999011517
277178935;POSITIVE;0.913404643535614}
277162778;NEGATIVE;0.992393970489502}
277151575;POSITIVE;0.99874347448349}]
277122992;POSITIVE;0.980674147605896}
277112638;POSITIVE;0.999725521
277100944;POSITIVE;0.999813735
277078609;POSITIVE;0.994674325
276626052;POSITIVE;0.999621868
276594762;POSITIVE;0.999358714
276300369;POSITIVE;0.9923774
276289828;POSITIVE;0.999751747
276234424;POSITIVE;0.997551501
276051784;NEGATIVE;0.643828154
276014983;POSITIVE;0.999280035
275906009;POSITIVE;0.999041378
275881818;POSITIVE;0.957363427
275861390;POSITIVE;0.999732792
275857496;POSITIVE;0.998300254
275845765;POSITIVE;0.997461915
275839736;NEGATIVE;0.999165893
275825129;POSITIVE;0.999882221
275822632;POSITIVE;0.999820292
275778847;NEGATIVE;0.997492194
275751737;POSITIVE;0.999368966
275677852;POSITIVE;0.999652982
275643159;POSITIVE;0.999815643
275637769;POSITIVE;0.998303056
275618721;POSITIVE;0.999762833
275616232;POSITIVE;0.999870062
275614912;POSITIVE;0.998209
275614759;POSITIVE;0.971555114
275610834;POSITIVE;0.998276711
275605026;POSITIVE;0.999801695
275596831;POSITIVE;0.985245049
275581252;NEGATIVE;0.742340446
275577432;NEGATIVE;0.999529958
275570293;POSITIVE;0.999463975
275566460;POSITIVE;0.999600828
275550471;POSITIVE;0.99983108
275542845;NEGATIVE;0.997226775
275541466;POSITIVE;0.999591291
275539714;POSITIVE;0.975120544
275523954;POSITIVE;0.997255981
275509680;POSITIVE;0.964911222
275428554;POSITIVE;0.999873161315918}
275418724;POSITIVE;0.929574132
275407938;NEGATIVE;0.995732605
275402620;POSITIVE;0.999644279
275399498;POSITIVE;0.999704063
275396632;NEGATIVE;0.845243931
275388126;POSITIVE;0.999860287
275378225;POSITIVE;0.999705851
275358390;POSITIVE;0.998013258
275346633;POSITIVE;0.999856114
275338748;NEGATIVE;0.997324467
275313986;NEGATIVE;0.834537566
275289332;POSITIVE;0.999878645
275285178;NEGATIVE;0.999304533
275210232;POSITIVE;0.846859396
275197054;POSITIVE;0.999855757
275196764;POSITIVE;0.997712731
275190611;POSITIVE;0.999841809
275188508;NEGATIVE;0.998790801
275177205;POSITIVE;0.973796606
275145874;POSITIVE;0.995769382
275105965;POSITIVE;0.999862432
275038323;POSITIVE;0.999800146
275026759;POSITIVE;0.998905063
275009479;POSITIVE;0.992168844
274959552;POSITIVE;0.999792993
274931271;NEGATIVE;0.997524798
274929749;POSITIVE;0.999771655
274926920;NEGATIVE;0.825236738
274922363;POSITIVE;0.999065101146698}
274904108;POSITIVE;0.999741852
274903950;POSITIVE;0.99976176
274896860;POSITIVE;0.614218116
274896839;POSITIVE;0.999874353
274881763;NEGATIVE;0.987004995
274875561;POSITIVE;0.878106654
274873017;POSITIVE;0.99978894
274868699;POSITIVE;0.987477064
274867977;POSITIVE;0.999531746
274867837;POSITIVE;0.999390364
274866913;POSITIVE;0.987546980381012}
274858307;POSITIVE;0.999801576
274858120;POSITIVE;0.999311566
274853217;POSITIVE;0.999887943
274853199;POSITIVE;0.998436034
274852297;NEGATIVE;0.999755561
274849476;POSITIVE;0.998584032
274844532;POSITIVE;0.999610007
274844259;POSITIVE;0.997476995
274844027;NEGATIVE;0.996428192
274841864;POSITIVE;0.999838591
274840419;NEGATIVE;0.989564061164856}
274824748;POSITIVE;0.999814928
274824712;NEGATIVE;0.993579268
274823017;POSITIVE;0.999271095
274822630;POSITIVE;0.999345124
274820935;POSITIVE;0.99974221
274817763;NEGATIVE;0.987040997
274809174;POSITIVE;0.989331126
274789628;POSITIVE;0.999685764
274767354;POSITIVE;0.979289412
274639314;POSITIVE;0.999868989
274533809;POSITIVE;0.999803841
274503461;POSITIVE;0.99986136
274503258;NEGATIVE;0.9991979
274488333;POSITIVE;0.996394336
274486093;POSITIVE;0.999723852
274461810;POSITIVE;0.996319055557251}
274455983;POSITIVE;0.999812782
274454983;POSITIVE;0.999750912
274428771;POSITIVE;0.99937903881073}]
274428066;POSITIVE;0.998613119
274400103;NEGATIVE;0.994324982
274399285;POSITIVE;0.999731243
274328859;NEGATIVE;0.998524606
274297420;POSITIVE;0.999824464
274285898;POSITIVE;0.99988091
274262454;NEGATIVE;0.976701736
274230334;POSITIVE;0.999859571
274221265;POSITIVE;0.999655128
274213769;POSITIVE;0.999711931
274204002;NEGATIVE;0.999621272
274201549;POSITIVE;0.992826581
274174402;POSITIVE;0.999294877
274128233;POSITIVE;0.999753773
274121372;POSITIVE;0.999803603
274108870;POSITIVE;0.999570668
274089340;POSITIVE;0.990285099
274069419;POSITIVE;0.999815881
273996648;POSITIVE;0.999798595905304}
273951638;NEGATIVE;0.995442271232605}
273924057;POSITIVE;0.998015165
273924022;POSITIVE;0.984942436
273918628;NEGATIVE;0.995482683
273910344;NEGATIVE;0.880094707
273888194;NEGATIVE;0.555799663066864}
273888144;POSITIVE;0.998780549
273849030;POSITIVE;0.999878049
273831247;POSITIVE;0.999802887
273797657;POSITIVE;0.997678816318512}
273792510;POSITIVE;0.99889046
273785330;POSITIVE;0.965465247631073}
273775209;POSITIVE;0.9996351
273686682;POSITIVE;0.999837637
273652650;POSITIVE;0.588855386
273650393;POSITIVE;0.999880552
273630831;POSITIVE;0.999625563621521}
273601249;POSITIVE;0.982287884
273556281;POSITIVE;0.999892354
273534773;POSITIVE;0.906121373
273513394;POSITIVE;0.988279343
273455792;POSITIVE;0.999872684
273442621;POSITIVE;0.998414397
273424537;POSITIVE;0.999719918
273240189;POSITIVE;0.999791324
273192090;POSITIVE;0.999789655
273186563;POSITIVE;0.998029172
273181841;POSITIVE;0.999465764
273177270;POSITIVE;0.837803662
273162298;POSITIVE;0.995509028
273160901;POSITIVE;0.998448849
273149481;POSITIVE;0.984138072
273125930;POSITIVE;0.997136354
273121348;NEGATIVE;0.949118376
273079608;POSITIVE;0.998913646
273046708;POSITIVE;0.999715507
273029735;POSITIVE;0.994280219078064}
272995540;POSITIVE;0.996564329
272987703;POSITIVE;0.992173791
272978811;POSITIVE;0.999543488
272819995;POSITIVE;0.998494029045105}
272776844;POSITIVE;0.966111064
272736099;NEGATIVE;0.974760532
272635876;POSITIVE;0.997753203
272611176;NEGATIVE;0.999224305
272598890;POSITIVE;0.999646425
272575204;POSITIVE;0.999826491
272543907;POSITIVE;0.999845027923584}
272540858;POSITIVE;0.991804838180542}
272448677;POSITIVE;0.999183357
272436757;POSITIVE;0.990558267
272417929;POSITIVE;0.714679658
272391011;POSITIVE;0.999186456
272275178;NEGATIVE;0.999793231
272265616;POSITIVE;0.996645153
272264919;POSITIVE;0.999843717
272264873;POSITIVE;0.999650717
272261982;POSITIVE;0.99984014
272253878;POSITIVE;0.999476135
272190324;POSITIVE;0.999738157
272158164;POSITIVE;0.9994362
272143989;POSITIVE;0.999304175
272131215;POSITIVE;0.999613702
272126113;POSITIVE;0.999715507
272115428;POSITIVE;0.998888791
272077261;POSITIVE;0.993252337
272072092;POSITIVE;0.999818385
272063838;NEGATIVE;0.99929285
272013141;POSITIVE;0.999678612
271983950;POSITIVE;0.690303504
271973301;POSITIVE;0.999698639
271886719;POSITIVE;0.99581641
271886173;NEGATIVE;0.996597826
271874863;NEGATIVE;0.995517552
271867157;POSITIVE;0.930173516
271863660;POSITIVE;0.997868419
271845807;POSITIVE;0.999811232
271823915;POSITIVE;0.996881008
271807920;POSITIVE;0.999848008
271802345;NEGATIVE;0.998979509
271797217;POSITIVE;0.827644467
271696082;POSITIVE;0.998140811920166}
271692193;POSITIVE;0.999859571
271672911;POSITIVE;0.985263228
271669280;POSITIVE;0.999842525
271637549;POSITIVE;0.996165514
271627365;POSITIVE;0.995173752
271623114;POSITIVE;0.999840736
271580440;NEGATIVE;0.995087206363678}
271454893;POSITIVE;0.999847054
271454420;POSITIVE;0.99111407995224}]
271450144;POSITIVE;0.999853253364563}
271444702;POSITIVE;0.999745905
271418986;POSITIVE;0.997303486
271364713;POSITIVE;0.999843001
271288308;POSITIVE;0.999858975
271244310;POSITIVE;0.997051716
271236719;POSITIVE;0.995811105
271174767;POSITIVE;0.999842882
271110490;POSITIVE;0.999863267
271025705;POSITIVE;0.99966979
271023732;POSITIVE;0.999816835
271006283;POSITIVE;0.999354661
270957365;POSITIVE;0.999880791
270911311;POSITIVE;0.990710318
270860810;POSITIVE;0.999049485
270840155;POSITIVE;0.592319369
270807625;POSITIVE;0.998290837
270805644;POSITIVE;0.997137904
270798578;NEGATIVE;0.926815390586853}
270763630;POSITIVE;0.999711811542511}
270757402;POSITIVE;0.999868035
270669654;NEGATIVE;0.997925758
270660504;POSITIVE;0.994867444
270648878;POSITIVE;0.987939
270644304;POSITIVE;0.999443829
270636142;POSITIVE;0.999382973
270618386;POSITIVE;0.998902678
270595801;POSITIVE;0.999722898
270586615;NEGATIVE;0.754270196
270580978;POSITIVE;0.995507001876831}
270575997;POSITIVE;0.999865651
270529209;NEGATIVE;0.838825762
270488598;POSITIVE;0.99881506
270487470;POSITIVE;0.893834114074707}
270486035;POSITIVE;0.990271509
270479834;POSITIVE;0.985046208
270478204;POSITIVE;0.99900192
270467399;POSITIVE;0.974248648
270460226;POSITIVE;0.999387264251709}
270418248;POSITIVE;0.999726117
270416170;POSITIVE;0.990843892
270369887;POSITIVE;0.995126128
270281124;POSITIVE;0.999435842
270235659;POSITIVE;0.907057583
270216894;NEGATIVE;0.982241631
270209598;POSITIVE;0.996267021
270066636;NEGATIVE;0.99827528
270063588;POSITIVE;0.999714315
270031723;POSITIVE;0.999260128
270000348;POSITIVE;0.997793794
269971943;POSITIVE;0.999398589
269966259;NEGATIVE;0.998055458
269965481;POSITIVE;0.998660683631897}
269824312;NEGATIVE;0.994964123
269824237;POSITIVE;0.99974376
269801306;POSITIVE;0.999631763
269789351;NEGATIVE;0.994556308
269788216;NEGATIVE;0.732331812
269718429;NEGATIVE;0.997660875
269698574;POSITIVE;0.999273121
269671528;POSITIVE;0.999560058
269586754;POSITIVE;0.998802423
269569604;POSITIVE;0.998722851
269517629;NEGATIVE;0.744994342
269509815;POSITIVE;0.999599993
269413664;POSITIVE;0.999847293
269400870;POSITIVE;0.998948157
269382882;POSITIVE;0.999863862991333}
269367766;POSITIVE;0.997919499874115}
269363790;POSITIVE;0.998964071
269347451;POSITIVE;0.999071717
269340630;POSITIVE;0.999875307
269321457;POSITIVE;0.999886513
269176779;POSITIVE;0.999765456
